location_id,location_name,locality,timezone,country_code,country_name,latitude,longitude,provider_id,provider_name,is_mobile,is_monitor,datetime_first,datetime_last,sensor_ids,parameters
6982,"Deshpande Nagar, Hubballi - KSPCB",,Asia/Kolkata,IN,India,15.351773,75.140726,168,CPCB,False,True,2025-02-18T20:15:00Z,2026-04-07T06:00:00Z,12235164;12235165;12235166;14341783;12235167;12235168;12235169;12235170;12235171;12235172;14341784;14341785,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
6983,"Hombegowda Nagar, Bengaluru - KSPCB",,Asia/Kolkata,IN,India,12.938539,77.5901,168,CPCB,False,True,2018-08-10T06:00:00Z,2026-07-20T06:30:00Z,12235253;20195;12235254;12235255;20196;14340799;12235256;20197;12235257;20198;12235258;20199;12235259;20200;12235260;12235261;14340800;14340801,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
6984,"Hebbal, Bengaluru - KSPCB",,Asia/Kolkata,IN,India,13.029152,77.585901,168,CPCB,False,True,2018-08-10T06:00:00Z,2026-07-20T06:00:00Z,12235244;20224;12235245;20222;12235246;14340796;20221;12235247;20213;12235248;20212;12235249;12235250;20210;12235251;12235252;14340797;14340798,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
6985,"Yamunapuram, Bulandshahr - UPPCB",,Asia/Kolkata,IN,India,28.406963,77.849831,168,CPCB,False,True,2018-08-10T06:00:00Z,2026-07-20T06:30:00Z,20220;12235200;12235201;20219;12235202;14340790;12235203;20218;20217;12235204;20216;12235205;12235206;12235207;20215;12235208;14340791;14340792,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
6986,"Knowledge Park - V, Greater Noida - UPPCB",,Asia/Kolkata,IN,India,28.557054,77.453663,168,CPCB,False,True,2019-06-28T06:00:00Z,2026-07-20T06:15:00Z,20230;12235930;12235931;12235932;20232;14340941;20237;12235933;20241;12235934;20242;12235935;12235936;20244;12235937;12235938;14340942;14340943,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
6987,"Vile Parle West, Mumbai - MPCB",,Asia/Kolkata,IN,India,19.10861,72.83622,168,CPCB,False,True,2019-06-18T23:00:00Z,2026-05-30T09:30:00Z,12235846;20236;12235847;12235848;20239;14340925;20240;12235849;20243;12235850;20251;12235851;12235852;12235853;20254;12235854;14340926;14340927,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
6988,"Sector-116, Noida - UPPCB",,Asia/Kolkata,IN,India,28.56923,77.393848,168,CPCB,False,True,2025-02-18T20:15:00Z,2026-07-20T06:30:00Z,12235939;12241382;12241383;14340944;12235940;12235941;12235942;12235943;12235944;12235945;14340945;14340946,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
7005,"Loni, Ghaziabad - UPPCB",,Asia/Kolkata,IN,India,28.757294,77.278792,168,CPCB,False,True,2019-04-27T11:45:00Z,2026-07-20T06:30:00Z,12235783;20295;12235784;20294;12235785;14340910;20292;12264381;12235786;20293;12235787;20290;12235788;20291;12235789;12235790;14340911;14340912,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
7044,"R K Puram, Delhi - DPCC",,Asia/Kolkata,IN,India,28.563262000000005,77.186937,163,caaqm,False,True,2018-08-10T06:00:00Z,2022-10-31T00:45:00Z,20410;20409;20406;20407;20411;20408,co;no2;o3;pm10;pm25;so2
7140,"Gomti Nagar, Lucknow - UPPCB",,Asia/Kolkata,IN,India,26.86812,81.005119,168,CPCB,False,True,2019-08-07T10:00:00Z,2026-07-20T06:15:00Z,12235980;20574;12235981;36690;12235982;14340953;12235983;36688;12235984;1348528;36687;12235985;12235986;12235987;36671;12235988;14340954;14340955,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
7280,"Shyam Nagar, Palwal - HSPCB",,Asia/Kolkata,IN,India,28.1485564,77.3320667,168,CPCB,False,True,2019-02-13T00:15:00Z,2026-07-20T06:15:00Z,20944;14249199;14249200;14249201;20949;14341905;20946;14249202;20948;14249203;14249204;20947;14249205;20945;14249206;14249207;14341906;14341907,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
7281,"Shyam Nagar, Palwal - HSPCB",,Asia/Kolkata,IN,India,28.1485564,77.3320667,163,caaqm,False,True,2020-01-01T10:15:00Z,2022-10-31T01:30:00Z,20953;20951;20952;20957;20962;20958,co;no2;o3;pm10;pm25;so2
7282,"Sector-7, Kurukshetra - HSPCB",,Asia/Kolkata,IN,India,29.966942,76.875879,168,CPCB,False,True,2019-02-13T00:15:00Z,2026-07-20T06:30:00Z,14234408;20954;14234409;14234410;20956;14341890;14234411;20955;20960;14234412;20961;14234413;14234414;14234415;20959;14234416;14341891;14341892,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
7283,"MD University, Rohtak - HSPCB",,Asia/Kolkata,IN,India,28.87793,76.620825,168,CPCB,False,True,2020-01-01T11:45:00Z,2026-07-20T06:15:00Z,12599848;20968;12599849;20967;12599850;14341792;12599851;20964;12599852;20965;12599853;12599854;12599855;20966;12599856;14341793;14341794,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
7289,"Hebbal 1st Stage, Mysuru - KSPCB",,Asia/Kolkata,IN,India,12.21041,76.37376,168,CPCB,False,True,2019-07-29T06:00:00Z,2026-07-20T06:30:00Z,12242133;20999;12242134;20998;12242135;14341966;12242136;20997;20994;12242137;20996;12241384;12242138;20995;12242139;12242140;14341967;14341968,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
7292,"Chhoti Gwaltoli, Indore - MPPCB",,Asia/Kolkata,IN,India,22.431,75.5213,168,CPCB,False,True,2019-09-23T09:15:00Z,2026-07-20T06:30:00Z,12236025;21009;12236026;21008;12236027;14340962;21007;12236028;21012;12236029;12236030;21010;12236031;21011;12236032;12236033;14340963;14340964,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
7299,"Gole Bazar, Katni - MPPCB",,Asia/Kolkata,IN,India,23.833778,80.39122199999998,163,caaqm,False,True,2019-09-23T09:15:00Z,2020-01-07T09:15:00Z,21032;21033;21037;21034;21035;21036,co;no2;o3;pm10;pm25;so2
7434,"East Arjun Nagar, Delhi - CPCB",,Asia/Kolkata,IN,India,28.655601699999995,77.2859318,163,caaqm,False,True,2018-08-10T06:00:00Z,2020-02-10T03:00:00Z,21624;21625;21623,no2;o3;so2
7494,"SFTI Kusdihra, Gaya - BSPCB",,Asia/Kolkata,IN,India,24.762518,84.982348,168,CPCB,False,True,2020-03-02T09:30:00Z,2026-07-20T06:30:00Z,12236204;21739;12236205;21738;12236206;14342020;21737;12236207;12236208;21736;12236209;21735;12236210;12236211;21728;12236212;14342021;14342022,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
7495,"DRM Office Danapur, Patna - BSPCB",,Asia/Kolkata,IN,India,25.586562,85.043586,168,CPCB,False,True,2020-03-02T10:00:00Z,2026-07-20T06:15:00Z,12236186;21729;12236187;12236188;21730;14342014;12236189;21731;21732;12236190;21733;12236191;12236192;21734;12236193;12236194;14342015;14342016,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
7583,"ICRISAT Patancheru, Hyderabad - TSPCB",,Asia/Kolkata,IN,India,17.305178,78.162863,163,caaqm,False,True,2020-04-28T07:15:00Z,2020-04-28T09:45:00Z,22015;22014;22019;22018;22017;22016,co;no2;o3;pm10;pm25;so2
7720,"Pallavpuram Phase 2, Meerut - UPPCB",,Asia/Kolkata,IN,India,29.06351,77.709723,168,CPCB,False,True,2019-10-14T16:00:00Z,2026-07-20T06:15:00Z,25456;12236070;12236071;12236072;25457;14340974;25458;12236073;12236074;25459;25460;12236075;12236076;22459;12236077;12236078;14340975;14340976,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
7752,"Khadakpada, Kalyan - MPCB",,Asia/Kolkata,IN,India,19.25292,73.142019,168,CPCB,False,True,2019-07-11T11:15:00Z,2026-07-20T06:30:00Z,12244841;36669;12235918;36667;12235919;14341957;12244842;36666;36665;12244843;12235920;36663;12244844;12244845;22572;12244846;14341958;14341959,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
7777,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",,Asia/Kolkata,IN,India,17.321993,76.822628,163,caaqm,False,True,2020-01-06T05:45:00Z,2022-10-31T01:00:00Z,36202;36191;22608;36186;36185;22607,co;no2;o3;pm10;pm25;so2
7833,"Ganga Nagar, Meerut - UPPCB",,Asia/Kolkata,IN,India,28.999264,77.7590354,168,CPCB,False,True,2019-10-14T16:00:00Z,2026-07-20T06:30:00Z,22716;12236079;12236080;36532;12236081;14340977;36531;12236082;12236083;36530;36680;12236084;12236085;36678;12236086;12236087;14340978;14340979,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
7850,"Bandra, Mumbai - MPCB",,Asia/Kolkata,IN,India,19.0627,72.84614,163,caaqm,False,True,2020-01-09T00:15:00Z,2021-12-24T04:45:00Z,36455;36453;36451;22798;36447;36446,co;no2;o3;pm10;pm25;so2
7880,"Sikulpuikawn, Aizawl - Mizoram PCB",,Asia/Kolkata,IN,India,23.7176342,92.7192841,168,CPCB,False,True,2020-03-19T04:30:00Z,2026-07-20T06:30:00Z,22852;12236263;12236264;22851;12236265;14340985;22850;12236266;22849;12236267;22848;12236268;12236269;22847;12236270;14342038;14342039,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;wind_direction;wind_speed
7901,"Corporation Ground, Thrissur- Kerala PCB",,Asia/Kolkata,IN,India,10.522198,76.24085,168,CPCB,False,True,2020-10-12T15:30:00Z,2026-07-20T05:45:00Z,12236338;22897;12236339;22896;12236340;14342043;12236341;22901;12236342;22899;12236343;22898;12236344;12236345;22900;12236346;14342044;14342045,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
7979,"Deen Dayal Nagar, Sagar - MPPCB",,Asia/Kolkata,IN,India,23.8640158,78.80289321,168,CPCB,False,True,2020-02-03T08:30:00Z,2026-04-20T05:00:00Z,36497;12236142;12236143;36503;12236144;14342000;12236145;23115;36507;12236146;36509;12236147,co;no;no2;nox;pm10;pm25;so2
8035,"Ibrahimpur, Vijayapura - KSPCB",,Asia/Kolkata,IN,India,16.802639,75.722694,168,CPCB,False,True,2020-01-20T12:00:00Z,2026-07-20T06:15:00Z,12236133;23302;12236134;12236135;23299;14341997;12236136;23303;23300;12236137;23304;12236138;12236139;23301;12236140;12236141;14341998;14341999,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
8039,Mumbai,India,Asia/Kolkata,IN,India,19.07283,72.88261,119,AirNow,False,True,2016-11-09T19:00:00Z,2025-03-04T11:30:00Z,23320,pm25
8092,"East Arjun Nagar, Delhi - CPCB",,Asia/Kolkata,IN,India,28.655935,77.294904,163,caaqm,False,True,2020-02-29T21:00:00Z,2022-01-26T07:00:00Z,23669;23465;34750,no2;o3;so2
8118,New Delhi,India,Asia/Kolkata,IN,India,28.63576,77.22445,119,AirNow,False,True,2016-11-09T19:00:00Z,2026-07-20T06:30:00Z,23534,pm25
8153,"Urban, Chamarajanagar - KSPCB",,Asia/Kolkata,IN,India,11.55358,76.55521,168,CPCB,False,True,2020-01-03T12:00:00Z,2026-07-20T06:15:00Z,12235955;23738;12235956;23740;12235957;14341963;23739;12235958;23737;12235959;12235960;23742;23741;12235961;14341964;14341965,co;no;no2;nox;o3;pm10;pm25;so2;wind_direction;wind_speed
8171,"GIDC, Nandesari - Nandesari Ind. Association",,Asia/Kolkata,IN,India,22.410802,73.097923,168,CPCB,False,True,2020-02-26T06:00:00Z,2026-07-20T06:30:00Z,23777;12236157;23775;12236158;12236159;23774;23776;12236160;23778;12236161,co;no2;pm10;pm25;so2
8172,US Diplomatic Post: Kolkata,Kolkata,Asia/Kolkata,IN,India,22.56263,88.36304,263,StateAir Kolkata,False,True,2022-10-03T20:00:00Z,2025-03-04T11:30:00Z,5077640,pm25
8190,"Kariavattom, Thiruvananthapuram - Kerala PCB",,Asia/Kolkata,IN,India,8.5637,76.8865,168,CPCB,False,True,2020-02-17T10:30:00Z,2026-07-20T06:15:00Z,23899;12236168;12236169;23900;12236170;14342005;12236171;23898;23897;12236172;23901;12236173;12236174;23902;12236175;12236176;14342006;14342007,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
8235,"Jahangirpuri, Delhi - DPCC",,Asia/Kolkata,IN,India,28.73282,77.170633,168,CPCB,False,True,2018-08-10T07:00:00Z,2026-07-20T06:30:00Z,12235024;23993;12235025;12235026;23994;14340746;12235027;23995;23996;12235028;12235029;23997;12235030;23998;12235031;12235032;14340747;14340748,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
8239,"Okhla Phase-2, Delhi - DPCC",,Asia/Kolkata,IN,India,28.530785,77.271255,168,CPCB,False,True,2018-08-22T11:45:00Z,2026-07-20T06:30:00Z,24010;12235069;12235070;12235071;24008;14340761;12235072;24012;24011;12235073;12235074;24007;12235075;24009;12235076;12235077;14340762;14340763,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
8245,"Gole Bazar, Katni - MPPCB",,Asia/Kolkata,IN,India,23.50016,80.23284,168,CPCB,False,True,2020-01-07T10:00:00Z,2026-07-20T06:15:00Z,24024;12236043;12236044;12236045;36558;14340968;12236046;36544;12236047;24077;36555;12236048;12236049;36533;12236050;12236051;14340969;14340970,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
8319,"Anand Vihar, Hapur - UPPCB",,Asia/Kolkata,IN,India,28.725645,77.749675,168,CPCB,False,True,2018-10-23T11:00:00Z,2026-07-20T06:30:00Z,12235684;24196;12235685;36673;12235686;14340879;36685;12235687;12235688;36518;36521;12235689;12235690;12235691;36523;12235692;14340880;14340881,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
8365,"Nehru Nagar, Delhi - DPCC",,Asia/Kolkata,IN,India,28.56789,77.250515,168,CPCB,False,True,2018-08-10T06:00:00Z,2026-07-20T04:45:00Z,34799;12235078;12235079;24303;12235080;14340764;12235081;35017;35012;12235082;35010;12235083;12235084;12235085;35009;12235086;14341775;14340765,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
8472,"Bawana, Delhi - DPCC",,Asia/Kolkata,IN,India,28.7762,77.051074,168,CPCB,False,True,2018-08-10T06:15:00Z,2026-07-19T07:45:00Z,12235289;36395;12235290;12235291;36394;14340808;12235292;36393;12235293;24602;36391;12235294;12235295;12235296;12235297;14340809;14340810,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
8475,"Sonia Vihar, Delhi - DPCC",,Asia/Kolkata,IN,India,28.710508,77.249485,168,CPCB,False,True,2018-08-10T08:15:00Z,2026-07-20T06:00:00Z,12235105;24615;12235106;35047;12235107;14340772;12235108;35048;12235109;35049;12235110;35050;12235111;12235112;35051;12235113;14341776;14340773,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
8557,Hyderabad,India,Asia/Kolkata,IN,India,17.38405,78.45636,119,AirNow,False,True,2016-11-09T19:00:00Z,2026-04-06T04:30:00Z,24857,pm25
8558,Chennai,India,Asia/Kolkata,IN,India,13.08784,80.278475,119,AirNow,False,True,2022-10-03T20:00:00Z,2026-07-20T06:30:00Z,5077812,pm25
8914,"SIDCO Kurichi, Coimbatore - TNPCB",,Asia/Kolkata,IN,India,10.942451,76.978996,168,CPCB,False,True,2025-02-18T20:30:00Z,2026-07-18T19:15:00Z,12235800;12235801;12235802;14340916;12235803;12235804;12235805;12235806;12235807;12235808;14340917;14340918,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
8915,"Wazirpur, Delhi - DPCC",,Asia/Kolkata,IN,India,28.699793,77.165453,168,CPCB,False,True,2018-12-15T15:00:00Z,2026-07-20T06:30:00Z,34728;12235119;12235120;34732;12235121;14340775;12235122;34730;26026;12235123;34731;12235124;12235125;34729;12235126;12235127;14340776;14340777,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
8916,"Vyttila, Kochi - Kerala PCB",,Asia/Kolkata,IN,India,9.969447,76.321186,163,caaqm,False,True,2020-02-05T08:00:00Z,2022-10-16T16:00:00Z,26031;26030;26029;26028;26027;26033,co;no2;o3;pm10;pm25;so2
8917,"Ashok Vihar, Delhi - DPCC",,Asia/Kolkata,IN,India,28.695381,77.181665,168,CPCB,False,True,2018-12-15T15:00:00Z,2026-07-20T06:30:00Z,34762;12234997;12234998;34768;12234999;14340737;34782;12235000;12235001;34785;12235002;26032;12235003;34786;12235004;12235005;14340738;14340739,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10484,"Sri Aurobindo Marg, Delhi - DPCC",,Asia/Kolkata,IN,India,28.531346,77.190156,168,CPCB,False,True,2018-12-15T15:00:00Z,2026-07-20T06:30:00Z,34761;12235307;12235308;12235309;34758;14340814;12235310;34757;34781;12235311;12235312;34772;12235313;34759;12235314;12235315;14340815;14340816,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10485,"Narela, Delhi - DPCC",,Asia/Kolkata,IN,India,28.822836,77.101981,168,CPCB,False,True,2018-08-10T05:45:00Z,2026-07-20T06:30:00Z,12235051;34776;12235052;12235053;34760;14340755;34792;12235054;12235055;34791;34790;12235056;12235057;34789;12235058;12235059;14340756;14340757,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10486,"Mundka, Delhi - DPCC",,Asia/Kolkata,IN,India,28.684678,77.076574,168,CPCB,False,True,2018-12-15T15:00:00Z,2026-07-20T06:30:00Z,12235298;34763;12235299;12235300;34764;14340811;34765;12235301;34766;12235302;34767;12235303;12235304;34769;12235305;12235306;14340812;14340813,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10487,"Anand Vihar, Delhi - DPCC",,Asia/Kolkata,IN,India,28.646835,77.316032,163,caaqm,False,True,2018-08-13T11:00:00Z,2021-09-20T07:45:00Z,34787;34784;34783;34780;34771;34770,co;no2;o3;pm10;pm25;so2
10488,"Najafgarh, Delhi - DPCC",,Asia/Kolkata,IN,India,28.570173,76.933762,168,CPCB,False,True,2018-12-15T15:00:00Z,2026-07-20T06:30:00Z,34779;12235060;12235061;34778;12235062;14340758;12235063;34777;34775;12235064;34774;12235065;12235066;12235067;34773;12235068;14340759;14340760,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10489,"ITO, Delhi - CPCB",,Asia/Kolkata,IN,India,28.628624,77.24106,163,caaqm,False,True,2020-01-20T08:15:00Z,2022-10-31T01:45:00Z,34823;34821;34816;34793;35016;35015,co;no2;o3;pm10;pm25;so2
10537,"Vidayagiri, Bagalkot - KSPCB",,Asia/Kolkata,IN,India,16.172806,75.659694,168,CPCB,False,True,2020-02-11T05:45:00Z,2026-07-20T06:00:00Z,12590500;35449;12590501;12590502;35472;14341990;12590503;34960;12590504;34961;12590505;34962;12590506;34963;12590507;12590508;14341991;14341992,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10545,"Civil Lines, Ajmer - RSPCB",,Asia/Kolkata,IN,India,26.470859,74.646594,168,CPCB,False,True,2018-04-16T03:15:00Z,2026-07-20T06:00:00Z,12234836;34995;12234837;12234838;34994;14341736;12234839;34993;34992;12234840;34991;12234841;12234842;12234843;34986;12234844;14341737;14341738,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10599,"Rajbansi Nagar, Patna - BSPCB",,Asia/Kolkata,IN,India,25.599486,85.113666,168,CPCB,False,True,2019-12-26T05:15:00Z,2026-07-20T06:15:00Z,35189;12236097;12236098;35204;12236099;14341984;12236100;35223;12236101;35349;35373;12236102;12236103;12236104;35386;12236105;14341985;14341986,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10609,"Hebbal 1st Stage, Mysuru - KSPCB",,Asia/Kolkata,IN,India,12.210409999999998,76.37376,163,caaqm,False,True,2020-01-03T12:00:00Z,2022-10-31T02:00:00Z,35298;35247;35246;35243;35241;35240,co;no2;o3;pm10;pm25;so2
10630,"Govt. High School Shikarpur, Patna - BSPCB",,Asia/Kolkata,IN,India,25.592539,85.227158,168,CPCB,False,True,2020-03-31T11:15:00Z,2026-07-20T06:15:00Z,35360;12236177;12236178;35350;12236179;14342011;35348;12236180;12236181;35341;35337;12236182;12236183;12236184;35336;12236185;14342012;14342013,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10633,"Victoria, Kolkata - WBPCB",,Asia/Kolkata,IN,India,22.5448082,88.3403691,168,CPCB,False,True,2018-04-15T22:45:00Z,2026-07-20T06:15:00Z,35352;12235675;12235676;12235677;35353;14341881;35354;12235678;12235679;35355;35356;12235680;12235681;12235682;35447;12235683;14341882;14341883,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10645,"Industrial Area, Hajipur - BSPCB",,Asia/Kolkata,IN,India,25.697189,85.2459,168,CPCB,False,True,2020-03-02T10:00:00Z,2026-07-20T06:30:00Z,35429;12236195;12236196;12236197;35427;14342017;35423;12236198;35417;12236199;12236200;35413;12236201;12236202;35411;12236203;14342018;14342019,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10670,"Muradpur, Patna - BSPCB",,Asia/Kolkata,IN,India,25.619651,85.147382,168,CPCB,False,True,2019-12-26T05:15:00Z,2026-07-20T06:30:00Z,12236088;35527;12236089;12236090;35526;14341981;12236091;35519;35517;12236092;35516;12236093;12236094;12236095;35515;12236096;14341982;14341983,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10695,"Ratanpura, Rupnagar - Ambuja Cements",,Asia/Kolkata,IN,India,30.032545399999997,76.5623046,163,caaqm,False,True,2020-01-30T10:00:00Z,2021-11-23T11:45:00Z,35625;35653;35666;35765;35842,co;no2;pm10;pm25;so2
10697,"Samanpura, Patna - BSPCB",,Asia/Kolkata,IN,India,25.596727,85.085624,168,CPCB,False,True,2019-12-26T05:15:00Z,2026-07-20T06:30:00Z,12236106;35630;12236107;35631;12236108;14341987;12236109;35632;12236110;35633;12236111;35635;12236112;35636;12236113;12236114;14341988;14341989,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10725,"Mini Secretariat, Charkhi Dadri - HSPCB",,Asia/Kolkata,IN,India,28.593883,76.270653,168,CPCB,False,True,2020-04-23T08:00:00Z,2026-07-20T06:30:00Z,12236213;35760;12236214;35757;12236215;14342023;12236216;35756;35755;12236217;35741;12236218;12236219;35739;12236220;12236221;14342024;14342025,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10747,"Thavakkara, Kannur - Kerala PCB",,Asia/Kolkata,IN,India,11.875,75.3732,168,CPCB,False,True,2020-02-11T05:45:00Z,2026-07-20T06:30:00Z,12241385;35845;12241386;12241387;36149;14342002;35846;12241388;12241389;35847;35848;12241390;12241391;35850;12241392;12241393;14342003;14342004,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10780,"Manali Village, Chennai - TNPCB",,Asia/Kolkata,IN,India,13.1662,80.2584,168,CPCB,False,True,2019-07-19T06:00:00Z,2026-07-20T06:00:00Z,36026;12235791;12235792;12235793;36023;14340913;36021;12235794;12235795;36019;12235796;36018;12235797;12235798;36017;12235799;14340914;14340915,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10820,"Sector 30, Faridabad - HSPCB",,Asia/Kolkata,IN,India,28.4417,77.3217,168,CPCB,False,True,2025-02-18T20:15:00Z,2026-07-20T06:00:00Z,12236231;12236232;12236233;14342029;12236234;12236235;12236236;12236237;12236238;12236239;14342030;14342031,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10823,"Buddha Colony, Muzaffarpur - BSPCB",,Asia/Kolkata,IN,India,26.11442,85.39813,168,CPCB,False,True,2020-08-24T17:30:00Z,2026-07-20T06:15:00Z,12236320;36174;12236321;36173;12236322;14342040;36172;12236323;36171;12236324;12236325;36170;12236326;12236327;36169;12236328;14342041;14342042,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10825,"Sector-51, Gurugram - HSPCB",,Asia/Kolkata,IN,India,28.4227,77.0667,168,CPCB,False,True,2020-03-11T09:00:00Z,2026-07-20T06:30:00Z,12236254;36177;12236255;36178;12236256;14342035;36179;12236257;12236258;36180;12236259;36181;12236260;12236261;36182;12236262;14342036;14342037,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10831,"Rohini, Delhi - DPCC",,Asia/Kolkata,IN,India,28.732528,77.11992,168,CPCB,False,True,2018-08-10T06:00:00Z,2026-07-20T06:30:00Z,36208;12235087;12235088;36209;12235089;14340766;36213;12235090;36382;12235091;36399;12235092;12235093;36449;12235094;12235095;14340767;14340768,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10844,"Ghusuri, Howrah - WBPCB",,Asia/Kolkata,IN,India,22.611968,88.347422,168,CPCB,False,True,2018-05-11T05:30:00Z,2026-07-20T06:00:00Z,12235491;36361;12235492;12235493;36358;14341842;12235494;36356;12235495;36271;12235496;36270;12235497;36269;12235498;12235499;14341843;14341844,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10851,"Bidhannagar, Kolkata - WBPCB",,Asia/Kolkata,IN,India,22.58157048,88.41002457,168,CPCB,False,True,2020-01-02T12:15:00Z,2026-07-20T06:15:00Z,36321;12235989;12235990;36320;12235991;14341972;12235992;36319;12235993;36318;12235994;36317;12235995;36316;12235996;12235997;14341973;14341974,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10895,"Lumpyngngad, Shillong - Meghalaya PCB",,Asia/Kolkata,IN,India,25.5586,91.8985,168,CPCB,False,True,2019-09-17T09:00:00Z,2026-07-17T18:15:00Z,12235998;36517;12235999;12236000;36679;14340956;36642;12236001;12236002;36599;12236003;36684;12236004;36638;12236005;12236006;14340957;14340958,co;no;no2;nox;o3;pm10;pm25;relativehumidity;so2;temperature;wind_direction;wind_speed
10896,"Chhoti Gwaltoli, Indore - MPPCB",,Asia/Kolkata,IN,India,22.431,75.5213,163,caaqm,False,True,2020-01-06T11:00:00Z,2022-10-16T16:00:00Z,36693;36694;36697;36698;36699;36519,co;no2;o3;pm10;pm25;so2
